student_id,topic,learning_style,difficulty_level,quiz_score,time_spent_minutes,attempts,engagement_score,next_content_level
5697,Physics,Practice,Hard,74.5,66.6,5,58.2,Medium
5698,Physics,Textual,Easy,55.5,45.6,5,42.4,Medium
5699,Mathematics,Textual,Medium,68.2,33.8,1,49.2,Medium
5700,Biology,Visual,Hard,46.6,62.6,4,44.1,Easy
5701,Physics,Visual,Medium,72.0,62.5,5,55.8,Medium
5702,Biology,Practice,Medium,65.0,26.1,5,41.3,Medium
5703,Biology,Visual,Easy,100.0,43.5,2,67.0,Hard
5704,Chemistry,Textual,Hard,78.8,55.8,4,58.1,Medium
5705,Mathematics,Practice,Hard,55.7,56.6,5,45.8,Medium
5706,Biology,Textual,Medium,55.5,40.7,5,41.0,Medium
5707,Mathematics,Practice,Hard,79.6,30.6,2,53.0,Medium
5708,Chemistry,Textual,Medium,83.2,68.6,2,66.2,Hard
5709,Mathematics,Visual,Easy,97.9,46.3,3,65.8,Hard
5710,Physics,Practice,Easy,87.3,42.3,2,60.3,Hard
5711,Biology,Practice,Medium,77.2,36.2,2,53.5,Medium
5712,Mathematics,Visual,Medium,91.3,42.0,3,61.2,Hard
5713,Computer Science,Visual,Hard,71.1,21.4,5,43.0,Medium
5714,Mathematics,Visual,Hard,70.5,60.0,2,57.2,Medium
5715,Biology,Visual,Hard,51.8,40.9,1,43.2,Medium
5716,Chemistry,Practice,Medium,92.6,13.5,3,53.4,Hard
5717,Chemistry,Textual,Medium,72.0,30.2,3,48.1,Medium
5718,Biology,Textual,Easy,68.5,59.4,5,53.1,Medium
5719,Physics,Practice,Medium,58.1,42.9,2,45.9,Medium
5720,Physics,Textual,Hard,88.4,33.2,1,59.2,Hard
5721,Chemistry,Visual,Easy,84.8,47.0,5,57.5,Hard
5722,Chemistry,Practice,Hard,56.5,40.5,2,44.4,Medium
5723,Biology,Practice,Hard,77.7,46.7,5,53.9,Medium
5724,Physics,Practice,Medium,81.9,49.8,3,58.9,Hard
5725,Chemistry,Textual,Medium,51.3,32.8,3,38.5,Medium
5726,Physics,Practice,Easy,79.6,36.4,2,54.7,Medium
5727,Chemistry,Visual,Easy,76.6,34.0,5,49.5,Medium
5728,Mathematics,Textual,Easy,79.3,34.4,2,54.0,Medium
5729,Computer Science,Practice,Medium,99.8,35.6,4,62.6,Hard
5730,Mathematics,Visual,Easy,100.0,40.6,2,66.2,Hard
5731,Chemistry,Practice,Hard,88.5,35.9,4,57.0,Hard
5732,Computer Science,Textual,Medium,73.9,47.4,3,54.2,Medium
5733,Computer Science,Visual,Easy,79.6,40.3,1,56.9,Medium
5734,Chemistry,Practice,Medium,76.5,34.4,3,51.6,Medium
5735,Chemistry,Visual,Hard,100.0,16.1,1,59.8,Hard
5736,Physics,Textual,Hard,72.1,31.5,5,46.5,Medium
5737,Chemistry,Visual,Medium,63.8,39.5,1,48.8,Medium
5738,Biology,Practice,Hard,78.2,59.4,5,57.9,Medium
5739,Chemistry,Visual,Hard,100.0,44.0,4,65.2,Hard
5740,Biology,Visual,Hard,55.5,22.3,5,35.4,Medium
5741,Chemistry,Visual,Easy,59.9,46.5,2,47.9,Medium
5742,Physics,Practice,Hard,59.1,38.2,2,45.0,Medium
5743,Biology,Practice,Easy,52.0,53.6,2,46.1,Medium
5744,Mathematics,Practice,Hard,55.7,23.1,3,37.8,Medium
5745,Biology,Textual,Easy,84.1,63.2,2,65.0,Hard
5746,Physics,Textual,Hard,73.3,51.7,5,53.2,Medium
5747,Biology,Visual,Hard,50.6,41.9,5,38.9,Medium
5748,Chemistry,Textual,Easy,80.3,21.8,5,47.7,Hard
5749,Chemistry,Visual,Hard,75.2,23.1,2,48.5,Medium
5750,Physics,Practice,Easy,84.3,55.3,4,60.7,Hard
5751,Computer Science,Practice,Easy,60.9,57.0,4,49.6,Medium
5752,Chemistry,Textual,Medium,51.6,60.6,3,47.0,Medium
5753,Mathematics,Visual,Hard,80.2,70.0,5,62.1,Hard
5754,Physics,Practice,Medium,82.4,56.2,5,59.1,Hard
5755,Biology,Visual,Medium,53.4,51.1,3,45.0,Medium
5756,Biology,Visual,Hard,73.6,80.8,5,62.0,Medium
5757,Mathematics,Visual,Hard,60.8,36.8,1,46.4,Medium
5758,Chemistry,Textual,Hard,84.6,43.5,3,58.4,Hard
5759,Physics,Practice,Easy,79.9,21.9,5,47.5,Medium
5760,Mathematics,Visual,Easy,88.3,54.4,3,63.5,Hard
5761,Chemistry,Visual,Easy,57.4,41.9,1,46.3,Medium
5762,Physics,Textual,Medium,59.7,35.7,1,45.6,Medium
5763,Biology,Practice,Easy,64.4,36.0,2,47.0,Medium
5764,Physics,Visual,Easy,62.0,33.1,5,41.9,Medium
5765,Computer Science,Visual,Hard,75.5,42.5,1,55.5,Medium
5766,Physics,Practice,Easy,53.8,23.4,1,38.9,Medium
5767,Computer Science,Practice,Medium,92.8,24.7,1,58.8,Hard
5768,Physics,Practice,Medium,96.2,28.4,2,60.6,Hard
5769,Computer Science,Practice,Easy,86.6,35.7,5,55.0,Hard
5770,Biology,Visual,Medium,77.5,38.0,3,53.2,Medium
5771,Chemistry,Visual,Medium,68.2,14.3,2,42.4,Medium
5772,Computer Science,Textual,Hard,72.8,37.3,5,48.6,Medium
5773,Computer Science,Visual,Easy,58.7,32.4,1,44.1,Medium
5774,Biology,Practice,Medium,72.4,56.7,2,57.2,Medium
5775,Computer Science,Practice,Hard,75.0,31.5,4,49.0,Medium
5776,Mathematics,Practice,Hard,57.6,60.1,4,48.8,Medium
5777,Biology,Visual,Hard,94.3,71.1,1,73.5,Hard
5778,Mathematics,Practice,Hard,68.7,62.5,5,54.1,Medium
5779,Biology,Practice,Hard,54.6,30.3,5,37.4,Medium
5780,Computer Science,Visual,Medium,66.9,52.8,2,53.3,Medium
5781,Mathematics,Practice,Hard,61.0,30.5,4,41.6,Medium
5782,Computer Science,Visual,Medium,57.4,32.6,5,39.5,Medium
5783,Biology,Visual,Easy,93.6,33.6,2,60.9,Hard
5784,Computer Science,Textual,Easy,70.1,47.0,2,53.2,Medium
5785,Mathematics,Textual,Easy,85.4,31.9,4,54.3,Hard
5786,Mathematics,Visual,Easy,76.2,45.6,1,56.8,Medium
5787,Computer Science,Visual,Easy,77.1,63.9,2,61.7,Medium
5788,Physics,Practice,Easy,69.8,28.5,1,48.4,Medium
5789,Biology,Practice,Hard,63.5,20.9,4,40.0,Medium
5790,Biology,Practice,Hard,89.5,35.4,2,59.4,Hard
5791,Computer Science,Visual,Medium,79.8,66.4,3,62.8,Medium
5792,Physics,Visual,Hard,67.3,55.3,4,52.2,Medium
5793,Mathematics,Visual,Easy,84.9,32.2,4,54.1,Hard
5794,Chemistry,Visual,Hard,92.7,29.3,3,58.1,Hard
5795,Chemistry,Visual,Medium,75.5,49.9,4,54.7,Medium
5796,Computer Science,Visual,Easy,93.3,46.5,3,63.6,Hard
5797,Physics,Textual,Easy,62.8,54.3,3,50.7,Medium
5798,Physics,Visual,Easy,56.5,27.7,4,38.6,Medium
5799,Biology,Practice,Easy,64.9,43.7,3,48.6,Medium
5800,Mathematics,Visual,Easy,70.6,58.4,3,55.8,Medium
5801,Physics,Textual,Easy,93.3,61.9,4,67.2,Hard
5802,Chemistry,Visual,Easy,64.3,26.4,3,43.1,Medium
5803,Mathematics,Textual,Easy,75.8,43.7,1,56.0,Medium
5804,Mathematics,Visual,Hard,86.5,40.7,4,57.5,Hard
5805,Computer Science,Practice,Easy,77.0,32.4,4,50.2,Medium
5806,Physics,Practice,Easy,62.6,34.0,1,46.5,Medium
5807,Computer Science,Textual,Hard,50.8,53.5,5,42.4,Medium
5808,Physics,Visual,Hard,88.3,33.5,2,58.2,Hard
5809,Biology,Textual,Medium,54.2,43.2,3,43.1,Medium
5810,Computer Science,Practice,Hard,64.3,52.3,3,50.8,Medium
5811,Computer Science,Visual,Medium,70.5,71.3,2,60.6,Medium
5812,Chemistry,Textual,Easy,89.0,49.5,3,62.4,Hard
5813,Computer Science,Practice,Easy,85.0,55.8,3,62.2,Hard
5814,Physics,Practice,Medium,72.2,48.9,1,55.8,Medium
5815,Chemistry,Practice,Medium,88.2,41.9,1,61.7,Hard
5816,Computer Science,Practice,Hard,91.5,41.6,1,63.2,Hard
5817,Computer Science,Practice,Easy,62.8,43.3,1,49.4,Medium
5818,Biology,Textual,Hard,64.1,12.9,4,37.9,Medium
5819,Computer Science,Textual,Medium,81.2,40.1,3,55.6,Hard
5820,Mathematics,Practice,Medium,95.5,51.6,2,67.2,Hard
5821,Chemistry,Practice,Medium,59.6,33.9,3,43.0,Medium
5822,Mathematics,Practice,Hard,42.4,66.8,4,43.2,Easy
5823,Chemistry,Visual,Easy,79.7,46.9,4,55.9,Medium
5824,Biology,Textual,Hard,90.5,43.0,3,61.2,Hard
5825,Computer Science,Visual,Hard,71.9,57.5,3,56.2,Medium
5826,Computer Science,Visual,Easy,100.0,53.5,1,71.0,Hard
5827,Computer Science,Visual,Hard,57.4,62.0,4,49.3,Medium
5828,Chemistry,Practice,Medium,58.9,64.9,3,51.9,Medium
5829,Computer Science,Visual,Medium,58.7,67.0,2,53.4,Medium
5830,Mathematics,Practice,Easy,71.3,51.9,2,55.2,Medium
5831,Computer Science,Practice,Medium,71.7,29.4,1,49.7,Medium
5832,Biology,Visual,Easy,58.5,41.4,1,46.7,Medium
5833,Mathematics,Visual,Medium,86.9,69.6,3,67.3,Hard
5834,Computer Science,Textual,Medium,74.0,48.9,2,55.7,Medium
5835,Computer Science,Practice,Hard,54.5,38.5,4,40.8,Medium
5836,Physics,Practice,Easy,79.2,36.8,5,51.6,Medium
5837,Chemistry,Practice,Hard,63.7,28.8,2,44.5,Medium
5838,Mathematics,Practice,Easy,71.5,58.8,4,55.4,Medium
5839,Physics,Textual,Medium,83.3,38.2,2,57.1,Hard
5840,Biology,Practice,Hard,85.0,30.3,3,54.6,Hard
5841,Chemistry,Practice,Medium,83.7,32.0,5,52.4,Hard
5842,Mathematics,Practice,Easy,70.7,5.9,5,38.1,Medium
5843,Computer Science,Visual,Medium,55.4,55.6,3,47.4,Medium
5844,Mathematics,Practice,Easy,65.2,41.4,3,48.0,Medium
5845,Computer Science,Textual,Medium,70.3,26.6,1,48.1,Medium
5846,Chemistry,Practice,Medium,93.2,65.8,4,68.3,Hard
5847,Computer Science,Visual,Hard,62.1,45.7,4,46.8,Medium
5848,Biology,Textual,Medium,73.0,11.4,1,44.9,Medium
5849,Computer Science,Visual,Easy,51.5,55.8,4,44.5,Medium
5850,Biology,Visual,Easy,75.1,29.8,5,47.5,Medium
5851,Chemistry,Visual,Easy,69.3,53.9,2,54.8,Medium
5852,Chemistry,Practice,Medium,68.1,52.6,5,50.8,Medium
5853,Mathematics,Visual,Medium,82.7,47.1,1,60.5,Hard
5854,Biology,Visual,Medium,59.7,26.2,4,39.7,Medium
5855,Biology,Visual,Hard,91.0,26.5,4,55.4,Hard
5856,Physics,Textual,Easy,58.6,44.3,2,46.6,Medium
5857,Physics,Visual,Hard,90.5,30.9,2,58.5,Hard
5858,Physics,Visual,Medium,46.1,63.3,2,46.0,Easy
5859,Computer Science,Textual,Easy,74.6,43.5,5,51.4,Medium
5860,Physics,Textual,Hard,79.2,29.9,1,53.6,Medium
5861,Biology,Visual,Hard,64.6,60.0,1,55.3,Medium
5862,Computer Science,Visual,Medium,74.2,16.3,1,47.0,Medium
5863,Chemistry,Visual,Hard,64.5,43.0,5,46.2,Medium
5864,Mathematics,Practice,Hard,76.7,53.3,3,57.3,Medium
5865,Physics,Textual,Hard,73.8,29.6,4,47.8,Medium
5866,Chemistry,Textual,Easy,100.0,38.5,5,62.6,Hard
5867,Biology,Visual,Hard,49.3,34.9,1,40.1,Easy
5868,Mathematics,Textual,Hard,73.0,28.1,5,45.9,Medium
5869,Chemistry,Visual,Medium,63.7,46.1,5,46.7,Medium
5870,Mathematics,Visual,Hard,71.9,57.8,3,56.3,Medium
5871,Physics,Textual,Hard,68.0,75.1,2,60.5,Medium
5872,Biology,Textual,Medium,64.8,56.4,1,54.3,Medium
5873,Mathematics,Visual,Easy,62.2,41.0,5,44.4,Medium
5874,Chemistry,Practice,Medium,80.7,61.7,2,62.9,Hard
5875,Physics,Practice,Easy,64.4,28.1,4,42.6,Medium
5876,Physics,Textual,Easy,69.7,37.0,4,48.0,Medium
5877,Chemistry,Textual,Medium,72.8,59.3,4,56.2,Medium
5878,Chemistry,Practice,Easy,59.1,35.1,5,41.1,Medium
5879,Mathematics,Practice,Hard,79.1,45.9,5,54.3,Medium
5880,Computer Science,Textual,Hard,55.6,34.5,3,41.2,Medium
5881,Physics,Practice,Medium,77.4,41.8,1,56.2,Medium
5882,Mathematics,Visual,Hard,76.0,44.0,2,55.2,Medium
5883,Chemistry,Textual,Easy,68.0,52.1,4,51.6,Medium
5884,Mathematics,Visual,Hard,53.6,47.5,2,45.0,Medium
5885,Chemistry,Visual,Hard,70.1,55.7,3,54.8,Medium
5886,Biology,Textual,Easy,54.5,50.9,4,44.5,Medium
5887,Chemistry,Visual,Easy,68.3,42.0,2,50.8,Medium
5888,Chemistry,Practice,Easy,81.8,35.9,1,56.7,Hard
5889,Chemistry,Textual,Hard,69.8,31.3,1,49.3,Medium
5890,Computer Science,Textual,Hard,88.8,5.0,3,48.9,Hard
5891,Chemistry,Visual,Easy,74.4,43.3,2,54.2,Medium
5892,Physics,Visual,Medium,81.6,27.9,3,52.2,Hard
5893,Physics,Textual,Easy,80.8,31.9,3,53.0,Hard
5894,Mathematics,Practice,Medium,91.1,40.5,3,60.7,Hard
5895,Computer Science,Visual,Hard,50.4,37.2,5,37.4,Medium
5896,Mathematics,Visual,Easy,62.2,53.2,1,52.1,Medium
5897,Physics,Practice,Hard,70.4,42.5,5,49.0,Medium
5898,Physics,Visual,Hard,82.0,69.4,5,62.8,Hard
5899,Biology,Practice,Hard,72.5,77.9,1,64.6,Medium
5900,Chemistry,Textual,Easy,69.9,40.4,3,50.1,Medium
5901,Physics,Textual,Easy,85.5,32.3,2,56.4,Hard
5902,Mathematics,Visual,Easy,64.9,18.6,3,41.0,Medium
5903,Mathematics,Visual,Hard,64.2,72.4,3,56.8,Medium
5904,Chemistry,Visual,Medium,77.8,34.1,5,50.1,Medium
5905,Chemistry,Practice,Easy,100.0,36.9,2,65.1,Hard
5906,Biology,Practice,Hard,69.7,34.5,1,50.2,Medium
5907,Computer Science,Textual,Easy,60.3,40.1,4,44.2,Medium
5908,Mathematics,Practice,Easy,61.5,37.8,1,47.1,Medium
5909,Chemistry,Visual,Medium,64.5,57.4,2,53.5,Medium
5910,Mathematics,Textual,Easy,89.9,5.0,1,51.4,Hard
5911,Chemistry,Textual,Easy,64.5,42.2,5,45.9,Medium
5912,Physics,Practice,Medium,74.6,55.8,2,58.0,Medium
5913,Mathematics,Visual,Hard,68.6,34.6,4,46.7,Medium
5914,Physics,Textual,Hard,50.3,53.8,4,43.3,Medium
5915,Mathematics,Practice,Medium,65.1,46.3,2,50.4,Medium
5916,Computer Science,Textual,Hard,32.9,34.2,1,31.7,Easy
5917,Biology,Visual,Medium,72.6,17.8,4,43.6,Medium
5918,Physics,Textual,Medium,77.3,51.1,2,58.0,Medium
5919,Chemistry,Textual,Hard,57.3,49.8,2,47.6,Medium
5920,Computer Science,Practice,Hard,61.9,33.9,2,45.1,Medium
5921,Mathematics,Practice,Medium,49.9,56.4,3,44.9,Easy
5922,Physics,Textual,Medium,36.8,37.7,1,34.7,Easy
5923,Mathematics,Textual,Hard,47.4,60.5,2,45.8,Easy
5924,Mathematics,Textual,Medium,79.8,49.5,2,58.8,Medium
5925,Mathematics,Visual,Hard,65.3,67.2,3,55.8,Medium
5926,Biology,Visual,Easy,73.1,50.4,5,52.7,Medium
5927,Biology,Practice,Hard,100.0,45.4,3,66.6,Hard
5928,Chemistry,Textual,Medium,85.0,16.7,2,51.5,Hard
5929,Physics,Visual,Easy,78.1,45.8,1,57.8,Medium
5930,Computer Science,Visual,Medium,62.7,41.4,3,46.8,Medium
5931,Computer Science,Practice,Medium,93.4,69.2,2,71.5,Hard
5932,Computer Science,Practice,Hard,88.5,48.2,1,63.7,Hard
5933,Mathematics,Practice,Medium,83.4,56.7,3,61.7,Hard
5934,Biology,Visual,Medium,69.9,66.1,4,56.8,Medium
5935,Physics,Practice,Easy,56.1,65.1,1,52.6,Medium
5936,Mathematics,Textual,Easy,92.8,43.7,2,63.5,Hard
5937,Biology,Practice,Medium,83.1,76.9,1,69.6,Hard
5938,Biology,Textual,Medium,66.9,37.4,1,49.7,Medium
5939,Physics,Visual,Medium,65.8,65.0,2,56.4,Medium
5940,Physics,Practice,Medium,51.7,33.8,4,38.0,Medium
5941,Physics,Visual,Hard,81.4,57.9,1,63.1,Hard
5942,Mathematics,Visual,Hard,72.6,30.5,2,49.4,Medium
5943,Chemistry,Practice,Hard,76.0,54.3,1,59.3,Medium
5944,Physics,Textual,Easy,84.0,32.2,5,52.7,Hard
5945,Chemistry,Practice,Easy,80.8,29.4,4,51.2,Hard
5946,Mathematics,Textual,Easy,56.9,30.5,5,38.6,Medium
5947,Chemistry,Textual,Easy,70.3,52.5,1,55.9,Medium
5948,Computer Science,Practice,Medium,76.2,52.4,4,55.8,Medium
5949,Chemistry,Visual,Medium,77.3,52.4,2,58.4,Medium
5950,Physics,Practice,Medium,46.1,48.3,5,38.5,Easy
5951,Mathematics,Visual,Hard,54.9,37.7,4,40.8,Medium
5952,Physics,Practice,Hard,79.9,34.2,4,52.2,Medium
5953,Computer Science,Visual,Hard,79.6,29.5,1,53.6,Medium
5954,Physics,Textual,Easy,94.1,28.6,5,56.6,Hard
5955,Physics,Practice,Medium,46.7,63.2,2,46.3,Easy
5956,Physics,Textual,Easy,83.5,29.1,3,53.5,Hard
5957,Biology,Practice,Easy,75.6,31.0,1,52.1,Medium
5958,Computer Science,Practice,Medium,54.2,30.0,4,38.1,Medium
5959,Physics,Practice,Medium,43.5,25.1,5,30.3,Easy
5960,Physics,Practice,Easy,84.1,49.6,3,59.9,Hard
5961,Physics,Textual,Hard,55.2,37.0,4,40.7,Medium
5962,Mathematics,Visual,Hard,50.3,42.5,5,38.9,Medium
5963,Biology,Visual,Easy,76.8,43.3,5,52.4,Medium
5964,Mathematics,Visual,Medium,69.9,49.3,3,52.7,Medium
5965,Biology,Visual,Hard,78.6,46.5,4,55.2,Medium
5966,Physics,Textual,Medium,76.5,62.8,3,60.1,Medium
5967,Computer Science,Visual,Medium,100.0,35.0,2,64.5,Hard
5968,Chemistry,Visual,Easy,80.9,36.1,1,56.3,Hard
5969,Chemistry,Visual,Easy,79.9,43.7,1,58.1,Medium
5970,Physics,Practice,Easy,56.8,43.9,2,45.6,Medium
5971,Mathematics,Textual,Hard,93.4,22.8,4,55.5,Hard
5972,Computer Science,Textual,Easy,62.4,21.4,3,40.6,Medium
5973,Biology,Practice,Easy,56.3,42.9,1,46.0,Medium
5974,Physics,Visual,Easy,66.8,65.8,2,57.1,Medium
5975,Computer Science,Practice,Hard,76.6,67.3,5,59.5,Medium
5976,Computer Science,Textual,Easy,63.1,28.2,1,45.0,Medium
5977,Biology,Visual,Easy,56.9,38.5,1,45.0,Medium
5978,Computer Science,Practice,Medium,56.5,47.4,2,46.5,Medium
5979,Mathematics,Practice,Medium,73.1,49.6,3,54.4,Medium
5980,Mathematics,Textual,Easy,78.4,30.4,1,53.3,Medium
5981,Mathematics,Practice,Easy,79.6,70.5,3,64.0,Medium
5982,Computer Science,Visual,Hard,46.7,36.4,2,38.3,Easy
5983,Mathematics,Visual,Hard,57.5,50.5,5,44.9,Medium
5984,Biology,Visual,Medium,84.0,40.1,1,59.0,Hard
5985,Computer Science,Visual,Easy,63.6,40.1,3,46.8,Medium
5986,Chemistry,Visual,Easy,73.0,56.4,3,56.4,Medium
5987,Computer Science,Practice,Hard,100.0,59.8,4,69.9,Hard
5988,Biology,Visual,Medium,36.2,55.2,3,37.7,Easy
5989,Chemistry,Textual,Hard,68.1,31.8,3,46.6,Medium
5990,Computer Science,Textual,Hard,80.6,24.8,2,51.7,Hard
5991,Mathematics,Practice,Hard,55.3,84.9,3,56.1,Medium
5992,Physics,Practice,Hard,68.0,49.6,4,50.9,Medium
5993,Physics,Practice,Hard,52.0,31.5,5,36.4,Medium
5994,Mathematics,Practice,Medium,78.7,59.1,4,59.1,Medium
5995,Physics,Practice,Easy,59.9,31.4,5,40.4,Medium
5996,Physics,Practice,Medium,63.5,74.5,1,59.1,Medium
5997,Mathematics,Practice,Medium,83.5,38.9,5,54.4,Hard
5998,Mathematics,Visual,Medium,78.3,57.9,5,57.5,Medium
5999,Computer Science,Textual,Easy,84.6,44.3,4,57.6,Hard
6000,Computer Science,Textual,Medium,96.4,22.1,2,58.8,Hard
6001,Mathematics,Textual,Medium,71.1,30.2,2,48.6,Medium
6002,Biology,Visual,Medium,100.0,33.5,5,61.0,Hard
6003,Physics,Textual,Easy,72.9,34.7,4,48.9,Medium
6004,Computer Science,Practice,Medium,89.8,47.8,2,63.2,Hard
6005,Physics,Visual,Easy,69.6,8.5,2,41.3,Medium
6006,Chemistry,Practice,Hard,82.6,47.9,4,57.7,Hard
6007,Mathematics,Practice,Medium,63.6,15.4,5,37.4,Medium
6008,Biology,Practice,Easy,90.1,50.4,1,65.2,Hard
6009,Chemistry,Practice,Easy,87.3,33.0,4,55.6,Hard
6010,Chemistry,Practice,Hard,66.8,47.0,4,49.5,Medium
6011,Chemistry,Textual,Easy,72.3,25.0,4,45.6,Medium
6012,Mathematics,Visual,Hard,55.8,35.6,5,39.6,Medium
6013,Computer Science,Textual,Medium,84.0,14.3,5,47.3,Hard
6014,Mathematics,Practice,Easy,82.6,26.3,4,51.2,Hard
6015,Computer Science,Practice,Medium,51.5,66.0,2,49.6,Medium
6016,Chemistry,Practice,Easy,100.0,66.4,1,74.9,Hard
6017,Chemistry,Visual,Hard,76.0,26.3,3,48.9,Medium
6018,Biology,Textual,Easy,66.5,39.9,4,47.2,Medium
6019,Computer Science,Textual,Hard,88.0,51.9,4,61.6,Hard
6020,Chemistry,Visual,Medium,62.2,46.2,5,46.0,Medium
6021,Physics,Visual,Hard,89.6,36.4,5,56.7,Hard
6022,Biology,Visual,Easy,52.4,21.6,3,35.7,Medium
6023,Mathematics,Practice,Medium,66.7,58.2,5,51.8,Medium
6024,Biology,Visual,Hard,68.7,37.4,5,46.6,Medium
6025,Physics,Visual,Medium,61.8,20.3,2,41.0,Medium
6026,Computer Science,Practice,Easy,58.9,44.3,1,47.7,Medium
6027,Mathematics,Textual,Medium,62.7,39.8,2,47.3,Medium
6028,Mathematics,Visual,Easy,62.0,37.4,4,44.2,Medium
6029,Computer Science,Visual,Medium,63.0,46.9,2,49.6,Medium
6030,Biology,Visual,Medium,91.5,41.8,3,61.3,Hard
6031,Chemistry,Visual,Easy,76.5,61.8,2,60.8,Medium
6032,Biology,Visual,Easy,68.7,31.3,5,44.7,Medium
6033,Physics,Textual,Medium,81.5,33.4,3,53.8,Hard
6034,Chemistry,Visual,Easy,68.6,56.6,3,54.3,Medium
6035,Biology,Textual,Hard,58.1,82.4,4,55.8,Medium
6036,Computer Science,Practice,Easy,45.9,80.1,4,49.0,Easy
6037,Physics,Textual,Hard,84.8,56.0,5,60.2,Hard
6038,Physics,Practice,Medium,36.6,39.7,1,35.2,Easy
6039,Physics,Textual,Medium,47.4,37.0,3,37.8,Easy
6040,Chemistry,Textual,Easy,77.6,39.2,5,51.6,Medium
6041,Mathematics,Practice,Medium,69.7,18.9,4,42.5,Medium
6042,Chemistry,Visual,Hard,91.9,55.2,4,64.5,Hard
6043,Biology,Visual,Medium,60.3,64.8,1,54.6,Medium
6044,Mathematics,Textual,Easy,81.5,43.0,3,56.6,Hard
6045,Biology,Textual,Hard,67.4,76.4,3,59.6,Medium
6046,Mathematics,Practice,Hard,78.2,85.9,5,65.9,Medium
6047,Chemistry,Practice,Medium,72.5,58.3,1,58.7,Medium
6048,Physics,Textual,Medium,77.6,34.9,2,53.3,Medium
6049,Computer Science,Textual,Medium,73.2,32.1,5,47.2,Medium
6050,Physics,Textual,Easy,74.4,56.6,3,57.2,Medium
6051,Chemistry,Practice,Easy,53.7,60.8,5,46.1,Medium
6052,Mathematics,Practice,Medium,71.1,35.1,5,47.1,Medium
6053,Physics,Practice,Hard,79.0,27.6,5,48.8,Medium
6054,Chemistry,Visual,Easy,69.2,19.3,5,41.4,Medium
6055,Biology,Practice,Medium,68.5,29.3,3,46.0,Medium
6056,Computer Science,Visual,Hard,41.8,38.7,1,37.5,Easy
6057,Physics,Visual,Easy,93.0,61.4,1,69.9,Hard
6058,Mathematics,Practice,Easy,49.5,36.4,4,37.7,Easy
6059,Biology,Visual,Hard,60.7,5.0,4,33.8,Medium
6060,Chemistry,Practice,Easy,58.2,35.2,2,43.7,Medium
6061,Computer Science,Visual,Easy,74.5,40.0,1,54.2,Medium
6062,Mathematics,Practice,Medium,75.1,39.7,5,50.5,Medium
6063,Chemistry,Visual,Medium,79.9,6.2,4,43.8,Medium
6064,Chemistry,Textual,Hard,80.6,39.9,5,53.3,Hard
6065,Physics,Visual,Medium,95.9,64.8,2,71.4,Hard
6066,Physics,Textual,Medium,65.4,38.0,1,49.1,Medium
6067,Mathematics,Textual,Medium,57.5,34.9,3,42.2,Medium
6068,Chemistry,Textual,Hard,66.5,33.4,2,47.3,Medium
6069,Physics,Visual,Easy,53.4,47.3,3,43.9,Medium
6070,Computer Science,Visual,Easy,64.8,22.2,1,44.1,Medium
6071,Computer Science,Visual,Hard,46.7,28.0,3,34.8,Easy
6072,Chemistry,Textual,Hard,57.5,61.8,1,52.3,Medium
6073,Physics,Practice,Easy,44.7,55.1,5,39.9,Easy
6074,Mathematics,Practice,Easy,88.1,36.9,2,59.1,Hard
6075,Mathematics,Visual,Medium,71.7,52.3,5,52.5,Medium
6076,Mathematics,Textual,Easy,98.2,31.2,1,63.5,Hard
6077,Computer Science,Practice,Medium,86.7,31.0,1,57.6,Hard
6078,Physics,Visual,Easy,88.1,30.7,5,54.3,Hard
6079,Physics,Textual,Easy,67.9,21.5,5,41.4,Medium
6080,Computer Science,Textual,Medium,77.4,43.6,5,52.8,Medium
6081,Mathematics,Visual,Hard,56.6,74.9,2,54.8,Medium
6082,Mathematics,Visual,Medium,62.0,15.0,2,39.5,Medium
6083,Chemistry,Visual,Medium,70.2,70.3,1,61.2,Medium
6084,Biology,Textual,Hard,43.9,5.0,4,25.4,Easy
6085,Physics,Visual,Medium,62.4,52.5,5,48.0,Medium
6086,Physics,Visual,Medium,81.9,17.1,3,49.1,Hard
6087,Physics,Textual,Medium,62.6,52.7,3,50.1,Medium
6088,Biology,Visual,Easy,59.0,32.8,3,42.3,Medium
6089,Chemistry,Visual,Medium,64.2,55.8,5,49.8,Medium
6090,Biology,Practice,Medium,81.2,32.9,4,52.5,Hard
6091,Mathematics,Visual,Easy,75.4,52.4,4,55.4,Medium
6092,Mathematics,Textual,Easy,66.6,41.8,2,49.8,Medium
6093,Physics,Textual,Easy,70.3,63.1,4,56.1,Medium
6094,Computer Science,Practice,Medium,82.9,42.1,3,57.1,Hard
6095,Physics,Textual,Easy,89.6,48.1,3,62.2,Hard
6096,Computer Science,Visual,Easy,62.9,45.8,5,46.2,Medium
6097,Biology,Practice,Hard,68.8,58.1,2,55.8,Medium
6098,Mathematics,Textual,Medium,88.7,59.0,1,67.0,Hard
6099,Computer Science,Practice,Easy,77.8,45.5,2,56.6,Medium
6100,Biology,Textual,Hard,49.0,19.0,1,35.2,Easy
6101,Mathematics,Practice,Easy,56.6,30.3,2,41.4,Medium
6102,Computer Science,Practice,Hard,57.1,56.7,4,47.6,Medium
6103,Physics,Practice,Hard,63.8,21.7,2,42.4,Medium
